,ExpressId,GlobalId,Class,PredefinedType,Name,Level,x_coordinate,y_coordinate,z_coordinate,Type,Material,SPOT_IFC.Inhoud,Qto_SpaceBaseQuantities.GrossVolume,Pset_BuildingSystemCommon.Reference,Pset_AirSideSystemInformation.id,Pset_SpaceCommon.id,Pset_BuildingCommon.NumberOfStoreys,Pset_SpaceCommon.IsExternal,Qto_SpaceBaseQuantities.Height,Pset_BuildingElementProxyCommon.Reference,Pset_SpaceHeaterTypeCommon.Reference,Pset_BuildingStoreyCommon.Reference,Pset_SiteCommon.id,Pset_BuildingStoreyCommon.id,Qto_SpaceBaseQuantities.NetVolume,Pset_SpaceHeaterTypeCommon.id,Pset_AirSideSystemInformation.Name,Pset_BuildingStoreyCommon.AboveGround,Pset_BuildingCommon.id,Pset_BuildingSystemCommon.id,Pset_SpaceCommon.Reference,Pset_BuildingCommon.Reference,SPOT_IFC.Oppervlakte,Pset_BuildingCommon.IsLandmarked,Pset_BuildingElementProxyCommon.id,Qto_SpaceBaseQuantities.id,Pset_BuildingElementProxyCommon.IsExternal,SPOT_IFC.id,Pset_SiteCommon.Reference
857,165778,0rNQhjiTvDYvCvMvGlUT4v,IfcSpace,SPACE,schacht Liander,,-5913.808671306053,99292.51637243737,29000.0,schacht Liander,,,0.7959622792337485,,165845.0,165847.0,,False,2438.4,,schacht Liander 08.SES3.2,,,,0.795962279233752,165848.0,schacht Liander,,,,schacht Liander 08.SES3.2,,0.3264281000794572,,,165858.0,,165850.0,
858,165870,0rNQhjiTvDYvCvMvGlUT4z,IfcSpace,SPACE,schacht CVZ / CAI,,-5913.808671306053,99292.51637243737,29000.0,schacht CVZ / CAI,,,1.085403108046006,,165948.0,165950.0,,False,2438.4,,schacht CVZ / CAI 08.SES3.3,,,,1.0854031080460063,165951.0,schacht CVZ / CAI,,,,schacht CVZ / CAI 08.SES3.3,,0.445129227381072,,,165961.0,,165953.0,
859,165973,0rNQhjiTvDYvCvMvGlUTDV,IfcSpace,SPACE,schacht W,,-5913.808671306053,99292.51637243737,29000.0,schacht W,,,1.4630399999990489,,166046.0,166048.0,,False,2438.4,,schacht W 08.SES4.1,,,,1.4630399999990487,166049.0,schacht W,,,,schacht W 08.SES4.1,,0.59999999999961,,,166059.0,,166051.0,
860,166071,19a$VGevTB0RWNJKPI$v2x,IfcSpace,SPACE,schacht esco,,-5913.808671306053,99292.51637243737,29000.0,schacht esco,,,0.9638995200265499,,166154.0,166156.0,,False,2438.4,,schacht esco 08.SFS1.1,,,,0.963899520026542,166157.0,schacht esco,,,,schacht esco 08.SFS1.1,,0.3953000000108882,,,166167.0,,166159.0,
861,166179,0rNQhjiTvDYvCvMvGlUTDR,IfcSpace,SPACE,schacht W,,-5913.808671306053,99292.51637243737,29000.0,schacht W,,,1.3667232000007206,,166252.0,166254.0,,False,2438.4,,schacht W 08.SFS1.2,,,,1.3667232000007183,166255.0,schacht W,,,,schacht W 08.SFS1.2,,0.5605000000002954,,,166265.0,,166257.0,
862,166277,0rNQhjiTvDYvCvMvGlUTDP,IfcSpace,SPACE,schacht W,,-5913.808671306053,99292.51637243737,29000.0,schacht W,,,1.4454835200161178,,166380.0,166382.0,,False,2438.4,,schacht W 08.SFS3.1,,,,1.445483520016135,166383.0,schacht W,,,,schacht W 08.SFS3.1,,0.5928000000066099,,,166393.0,,166385.0,
863,166405,0rNQhjiTvDYvCvMvGlUTDO,IfcSpace,SPACE,schacht W,,-5913.808671306053,99292.51637243737,29000.0,schacht W,,,1.4454835200493261,,166508.0,166510.0,,False,2438.4,,schacht W 08.SFS3.2,,,,1.4454835200493275,166511.0,schacht W,,,,schacht W 08.SFS3.2,,0.5928000000202288,,,166521.0,,166513.0,
864,166533,0rNQhjiTvDYvCvMvGlUTDQ,IfcSpace,SPACE,schacht W,,-5913.808671306053,99292.51637243737,29000.0,schacht W,,,1.366723200019067,,166606.0,166608.0,,False,2438.4,,schacht W 08.SFS4.1,,,,1.3667232000190792,166609.0,schacht W,,,,schacht W 08.SFS4.1,,0.5605000000078194,,,166619.0,,166611.0,
865,166631,19a$VGevTB0RWNJKPI$v2u,IfcSpace,SPACE,schacht esco,,-5913.808671306053,99292.51637243737,29000.0,schacht esco,,,0.9638995200270201,,166714.0,166716.0,,False,2438.4,,schacht esco 08.SFS4.2,,,,0.9638995200270317,166717.0,schacht esco,,,,schacht esco 08.SFS4.2,,0.39530000001108107,,,166727.0,,166719.0,
866,166739,1e36CvqzfDJQFtLpZNzaAE,IfcSpace,SPACE,schacht W,,-5913.808671306053,99292.51637243737,29150.0,schacht W,,,2.3535440368776452,,166822.0,166824.0,,False,2438.4,,schacht W 08.TCT3.1,,,,2.3535440368776452,166825.0,schacht W,,,,schacht W 08.TCT3.1,,0.965200146357302,,,166835.0,,166827.0,
867,166847,1e36CvqzfDJQFtLpZNzaA1,IfcSpace,SPACE,schacht W,,-5913.808671306053,99292.51637243737,29150.0,schacht W,,,2.353544036876725,,166920.0,166922.0,,False,2438.4,,schacht W 08.TCT4.1,,,,2.3535440368767278,166923.0,schacht W,,,,schacht W 08.TCT4.1,,0.9652001463569246,,,166933.0,,166925.0,
868,166945,2OpL5ufo58X9_$aNWRoq7U,IfcSpace,SPACE,trappenhuis,,-5913.808671306053,99292.51637243737,29150.0,trappenhuis,,,20.336255325410534,,167179.0,167181.0,,False,2438.4,,trappenhuis 08.TDT3.1,,,,20.336255325409383,167182.0,trappenhuis,,,,trappenhuis 08.TDT3.1,,8.339999723347495,,,167192.0,,167184.0,
869,167204,2uX7_o3PfA6wpfONl$IcdY,IfcSpace,SPACE,trappenhuis,,-5913.808671306053,99292.51637243737,29150.0,trappenhuis,,,17.212666274474472,,167391.0,167393.0,,False,2438.4,,trappenhuis 08.TDT3.2,,,,17.21266627447447,167394.0,trappenhuis,,,,trappenhuis 08.TDT3.2,,7.059000276605344,,,167404.0,,167396.0,
870,167416,1e36CvqzfDJQFtLpZNzaAP,IfcSpace,SPACE,schacht E,,-5913.808671306053,99292.51637243737,29150.0,schacht E,,,2.4560784001388707,,167494.0,167496.0,,False,2438.4,,schacht E 08.TDT3.3,,,,2.456078399983131,167497.0,schacht E,,,,schacht E 08.TDT3.3,,1.0072500000569515,,,167507.0,,167499.0,
871,167519,1e36CvqzfDJQFtLpZNzaA2,IfcSpace,SPACE,schacht W,,-5913.808671306053,99292.51637243737,29150.0,schacht W,,,2.0541081603904754,,167582.0,167584.0,,False,2438.4,,schacht W 08.TDT3.4,,,,2.054108160390474,167585.0,schacht W,,,,schacht W 08.TDT3.4,,0.8424000001601358,,,167595.0,,167587.0,
872,167607,1e36CvqzfDJQFtLpZNzaA3,IfcSpace,SPACE,schacht W,,-5913.808671306053,99292.51637243737,29150.0,schacht W,,,2.0541081603913063,,167670.0,167672.0,,False,2438.4,,schacht W 08.TDT3.5,,,,2.0541081603913076,167673.0,schacht W,,,,schacht W 08.TDT3.5,,0.8424000001604764,,,167683.0,,167675.0,
873,167695,0WOJk5$p9ENxixof5rHR2d,IfcSpace,SPACE,schacht esco / VWA,,-5913.808671306053,99292.51637243737,29150.0,schacht esco / VWA,,,0.7798003199994349,,167780.0,167782.0,,False,2438.4,,schacht esco / VWA 08.TDT3.6,,,,0.7798003199994397,167783.0,schacht esco / VWA,,,,schacht esco / VWA 08.TDT3.6,,0.3197999999997682,,,167793.0,,167785.0,
874,167805,2OpL5ufo58X9_$aNWRoq4U,IfcSpace,SPACE,lifthal,,-5913.808671306053,99292.51637243737,29150.0,lifthal,,,32.58678438472787,,168333.0,168335.0,,False,2438.4,,lifthal 08.TDT4.1,,,,32.586777600028,168336.0,lifthal,,,,lifthal 08.TDT4.1,,13.364002782450733,,,168346.0,,168338.0,
875,168358,2OpL5ufo58X9_$aNWRoq7O,IfcSpace,SPACE,lift 1,,-5913.808671306053,99292.51637243737,29150.0,lift 1,,,10.570463999999717,,168537.0,168539.0,,False,2438.4,,lift 1 08.TDT4.2,,,,10.570463999999864,168540.0,lift 1,,,,lift 1 08.TDT4.2,,4.334999999999884,,,168550.0,,168542.0,
876,168562,2OpL5ufo58X9_$aNWRoq7Q,IfcSpace,SPACE,lift 2,,-5913.808671306053,99292.51637243737,29150.0,lift 2,,,10.570464000001346,,168679.0,168681.0,,False,2438.4,,lift 2 08.TDT4.3,,,,10.570463999999697,168682.0,lift 2,,,,lift 2 08.TDT4.3,,4.3350000000005515,,,168692.0,,168684.0,
877,168704,2OpL5ufo58X9_$aNWRoq7S,IfcSpace,SPACE,lift 3,,-5913.808671306053,99292.51637243737,29150.0,lift 3,,,10.570463999999896,,168869.0,168871.0,,False,2438.4,,lift 3 08.TDT4.4,,,,10.570464000000053,168872.0,lift 3,,,,lift 3 08.TDT4.4,,4.334999999999957,,,168882.0,,168874.0,
878,168894,1e36CvqzfDJQFtLpZNzaAO,IfcSpace,SPACE,schacht Liander,,-5913.808671306053,99292.51637243737,29150.0,schacht Liander,,,1.7556480000142867,,168972.0,168974.0,,False,2438.4,,schacht Liander 08.TDT4.5,,,,1.7556480000142902,168975.0,schacht Liander,,,,schacht Liander 08.TDT4.5,,0.720000000005859,,,168985.0,,168977.0,
879,168997,1e36CvqzfDJQFtLpZNzaAS,IfcSpace,SPACE,schacht HWA,,-5913.808671306053,99292.51637243737,29150.0,schacht HWA,,,0.3355238399988392,,169080.0,169082.0,,False,2438.4,,schacht HWA 08.TDT4.6,,,,0.33552383999883917,169083.0,schacht HWA,,,,schacht HWA 08.TDT4.6,,0.13759999999952394,,,169093.0,,169085.0,
880,169106,2OpL5ufo58X9_$aNWRoq4m,IfcSpace,SPACE,hal,,-5913.808671306053,99292.51637243737,29150.0,hal,,,17.21266856702781,,169576.0,169578.0,,False,2438.4,,hal 08.TDT4.7,,,,17.212665027186837,169579.0,hal,,,,hal 08.TDT4.7,,7.059001216792902,,,169589.0,,169581.0,
881,169601,1e36CvqzfDJQFtLpZNzaAQ,IfcSpace,SPACE,schacht W,,-5913.808671306053,99292.51637243737,29150.0,schacht W,,,2.0541081599997324,,169684.0,169686.0,,False,2438.4,,schacht W 08.TDT5.1,,,,2.054108159999732,169687.0,schacht W,,,,schacht W 08.TDT5.1,,0.8423999999998901,,,169697.0,,169689.0,
882,169709,1e36CvqzfDJQFtLpZNzaA0,IfcSpace,SPACE,schacht W,,-5913.808671306053,99292.51637243737,29150.0,schacht W,,,2.0541081600004745,,169792.0,169794.0,,False,2438.4,,schacht W 08.TDT5.2,,,,2.054108160000477,169795.0,schacht W,,,,schacht W 08.TDT5.2,,0.8424000000001944,,,169805.0,,169797.0,
883,169817,1e36CvqzfDJQFtLpZNzaA5,IfcSpace,SPACE,schacht W,,-5913.808671306053,99292.51637243737,29150.0,schacht W,,,2.3535436800007785,,169900.0,169902.0,,False,2438.4,,schacht W 08.TET3.1,,,,2.3535436800007767,169903.0,schacht W,,,,schacht W 08.TET3.1,,0.9652000000003192,,,169913.0,,169905.0,
884,169925,0WOJk5$p9ENxixof5rHR2e,IfcSpace,SPACE,schacht esco / VWA,,-5913.808671306053,99292.51637243737,29150.0,schacht esco / VWA,,,0.7798003199999097,,170010.0,170012.0,,False,2438.4,,schacht esco / VWA 08.TET3.2,,,,0.779800319999909,170013.0,schacht esco / VWA,,,,schacht esco / VWA 08.TET3.2,,0.31979999999996295,,,170023.0,,170015.0,
885,170035,2OpL5ufo58X9_$aNWRoq4w,IfcSpace,SPACE,hal,,-5913.808671306053,99292.51637243737,29150.0,hal,,,17.21266125668756,,170481.0,170483.0,,False,2438.4,,hal 08.TET4.1,,,,17.21266495926216,170484.0,hal,,,,hal 08.TET4.1,,7.058998218785909,,,170494.0,,170486.0,
886,170506,1e36CvqzfDJQFtLpZNzaAT,IfcSpace,SPACE,schacht HWA / SPR,,-5913.808671306053,99292.51637243737,29150.0,schacht HWA / SPR,,,1.770278400015494,,170594.0,170596.0,,False,2438.4,,schacht HWA / SPR 08.TET4.2,,,,1.770278400015493,170597.0,schacht HWA / SPR,,,,schacht HWA / SPR 08.TET4.2,,0.7260000000063541,,,170607.0,,170599.0,
887,170619,1e36CvqzfDJQFtLpZNzaA4,IfcSpace,SPACE,schacht W,,-5913.808671306053,99292.51637243737,29150.0,schacht W,,,2.3535436800015535,,170692.0,170694.0,,False,2438.4,,schacht W 08.TET4.3,,,,2.353543680001549,170695.0,schacht W,,,,schacht W 08.TET4.3,,0.965200000000637,,,170705.0,,170697.0,
888,170717,3yPX_PEAX6tgen7cQG9PFL,IfcSpace,SPACE,hal,,-5913.808671306053,99292.51637243737,31150.0,hal,,,8.961119999999923,,171037.0,171039.0,,False,2438.4,,hal 09.HBH3.1,,,,8.961119999999935,171040.0,hal,,,,hal 09.HBH3.1,,3.674999999999968,,,171050.0,,171042.0,
889,171062,1TAr0Vkyv1qR5YEiLiuJRg,IfcSpace,SPACE,schacht W,,-5913.808671306053,99292.51637243737,31150.0,schacht W,,,1.715902080004723,,171145.0,171147.0,,False,2438.4,,schacht W 09.HBH3.2,,,,1.7159020800042397,171148.0,schacht W,,,,schacht W 09.HBH3.2,,0.7037000000019369,,,171158.0,,171150.0,
890,171170,1TAr0Vkyv1qR5YEiLiuJRb,IfcSpace,SPACE,schacht esco / HWA,,-5913.808671306053,99292.51637243737,31150.0,schacht esco / HWA,,,1.0733836800021308,,171243.0,171245.0,,False,2438.4,,schacht esco / HWA 09.HBH3.3,,,,1.0733836800025918,171246.0,schacht esco / HWA,,,,schacht esco / HWA 09.HBH3.3,,0.4402000000008738,,,171256.0,,171248.0,
891,171268,1TAr0Vkyv1qR5YEiLiuJRk,IfcSpace,SPACE,schacht W,,-5913.808671306053,99292.51637243737,31150.0,schacht W,,,1.7159020799999523,,171351.0,171353.0,,False,2438.4,,schacht W 09.HBH5.1,,,,1.7159020799999505,171354.0,schacht W,,,,schacht W 09.HBH5.1,,0.7036999999999803,,,171364.0,,171356.0,
892,171376,1TAr0Vkyv1qR5YEiLiuJRW,IfcSpace,SPACE,schacht esco / HWA,,-5913.808671306053,99292.51637243737,31150.0,schacht esco / HWA,,,1.0733836799998902,,171439.0,171441.0,,False,2438.4,,schacht esco / HWA 09.HBH5.2,,,,1.0733836799998826,171442.0,schacht esco / HWA,,,,schacht esco / HWA 09.HBH5.2,,0.4401999999999549,,,171452.0,,171444.0,
893,171464,3yPX_PEAX6tgen7cQG9PFM,IfcSpace,SPACE,hal,,-5913.808671306053,99292.51637243737,31150.0,hal,,,5.769864000019094,,171622.0,171624.0,,False,2438.4,,hal 09.HBH5.3,,,,5.769864000019095,171625.0,hal,,,,hal 09.HBH5.3,,2.3662500000078306,,,171635.0,,171627.0,
894,171647,1TAr0Vkyv1qR5YEiLiuJRh,IfcSpace,SPACE,schacht W,,-5913.808671306053,99292.51637243737,31150.0,schacht W,,,1.3954963199998964,,171740.0,171742.0,,False,2438.4,,schacht W 09.HCH3.1,,,,1.3954963199998944,171743.0,schacht W,,,,schacht W 09.HCH3.1,,0.5722999999999575,,,171753.0,,171745.0,
895,171765,36EMFFPN9Awe4jcR6PoYg2,IfcSpace,SPACE,schacht esco / HWA,,-5913.808671306053,99292.51637243737,31150.0,schacht esco / HWA,,,0.9387230399999198,,171828.0,171830.0,,False,2438.4,,schacht esco / HWA 09.HCH3.2,,,,0.9387230399999228,171831.0,schacht esco / HWA,,,,schacht esco / HWA 09.HCH3.2,,0.3849749999999671,,,171841.0,,171833.0,
896,171853,2PTlYK7KTDAhuSg77NUGSL,IfcSpace,SPACE,lifthal,,-5913.808671306053,99292.51637243737,31150.0,lifthal,,,29.992320000065963,,172236.0,172238.0,,False,2438.4,,lifthal 09.HCH4.1,,,,29.992319999993548,172239.0,lifthal,,,,lifthal 09.HCH4.1,,12.300000000027051,,,172249.0,,172241.0,
897,172261,3yPX_PEAX6tgen7cQG9PEl,IfcSpace,SPACE,trappenhuis,,-5913.808671306053,99292.51637243737,31150.0,trappenhuis,,,19.59376319999865,,172421.0,172423.0,,False,2438.4,,trappenhuis 09.HCH4.2,,,,19.593763199998666,172424.0,trappenhuis,,,,trappenhuis 09.HCH4.2,,8.035499999999447,,,172434.0,,172426.0,
898,172446,1TAr0Vkyv1qR5YEiLiuJKd,IfcSpace,SPACE,trappenhuis,,-5913.808671306053,99292.51637243737,31150.0,trappenhuis,,,18.1325519999957,,172621.0,172623.0,,False,2438.4,,trappenhuis 09.HCH4.3,,,,18.132552000000754,172624.0,trappenhuis,,,,trappenhuis 09.HCH4.3,,7.436249999998236,,,172634.0,,172626.0,
899,172646,2PTlYK7KTDAhuSg77NUGSK,IfcSpace,SPACE,lift 6,,-5913.808671306053,99292.51637243737,31150.0,lift 6,,,10.57046400000581,,172763.0,172765.0,,False,2438.4,,lift 6 09.HCH4.5,,,,10.570463999999864,172766.0,lift 6,,,,lift 6 09.HCH4.5,,4.335000000002382,,,172776.0,,172768.0,
900,172788,2PTlYK7KTDAhuSg77NUGSR,IfcSpace,SPACE,lift 5,,-5913.808671306053,99292.51637243737,31150.0,lift 5,,,10.570463999999705,,172881.0,172883.0,,False,2438.4,,lift 5 09.HCH4.6,,,,10.570463999999701,172884.0,lift 5,,,,lift 5 09.HCH4.6,,4.334999999999878,,,172894.0,,172886.0,
901,172906,1TAr0Vkyv1qR5YEiLiuJRX,IfcSpace,SPACE,schacht E,,-5913.808671306053,99292.51637243737,31150.0,schacht E,,,1.8434303999999848,,172998.0,173000.0,,False,2438.4,,schacht E 09.HCH4.7,,,,1.8434303999999724,173001.0,schacht E,,,,schacht E 09.HCH4.7,,0.7559999999999937,,,173011.0,,173003.0,
902,173023,1TAr0Vkyv1qR5YEiLiuJRd,IfcSpace,SPACE,schacht W horeca,,-5913.808671306053,99292.51637243737,31150.0,schacht W horeca,,,2.3384255999992765,,173106.0,173108.0,,False,2438.4,,schacht W horeca 09.HCH4.8,,,,2.3384255999997277,173109.0,schacht W horeca,,,,schacht W horeca 09.HCH4.8,,0.9589999999997032,,,173119.0,,173111.0,
903,173131,36EMFFPN9Awe4jcR6PoYgH,IfcSpace,SPACE,schacht esco / HWA,,-5913.808671306053,99292.51637243737,31150.0,schacht esco / HWA,,,1.0540221496374322,,173204.0,173206.0,,False,2438.4,,schacht esco / HWA 09.HCH4.9,,,,1.054022149637428,173207.0,schacht esco / HWA,,,,schacht esco / HWA 09.HCH4.9,,0.43225973984474747,,,173217.0,,173209.0,
904,173229,1TAr0Vkyv1qR5YEiLiuJRf,IfcSpace,SPACE,schacht W,,-5913.808671306053,99292.51637243737,31150.0,schacht W,,,1.7159020800103133,,173312.0,173314.0,,False,2438.4,,schacht W 09.HCH5.1,,,,1.7159020800103169,173315.0,schacht W,,,,schacht W 09.HCH5.1,,0.7037000000042295,,,173325.0,,173317.0,
905,173337,1TAr0Vkyv1qR5YEiLiuJRa,IfcSpace,SPACE,schacht esco / HWA,,-5913.808671306053,99292.51637243737,31150.0,schacht esco / HWA,,,1.0733836800063221,,173410.0,173412.0,,False,2438.4,,schacht esco / HWA 09.HCH5.2,,,,1.0733836800063208,173413.0,schacht esco / HWA,,,,schacht esco / HWA 09.HCH5.2,,0.44020000000259274,,,173423.0,,173415.0,
906,173435,1TAr0Vkyv1qR5YEiLiuJRe,IfcSpace,SPACE,schacht W,,-5913.808671306053,99292.51637243737,31150.0,schacht W,,,1.735082615557038,,173498.0,173500.0,,False,2438.4,,schacht W 09.HCH4.10,,,,1.7350826155570513,173501.0,schacht W,,,,schacht W 09.HCH4.10,,0.711566033282906,,,173511.0,,173503.0,
907,173523,0rNQhjiTvDYvCvMvGlUTD6,IfcSpace,SPACE,schacht W,,-5913.808671306053,99292.51637243737,32000.0,schacht W,,,1.445483520013041,,173616.0,173618.0,,False,2438.4,,schacht W 09.SBS3.1,,,,1.4454835200130502,173619.0,schacht W,,,,schacht W 09.SBS3.1,,0.5928000000053482,,,173629.0,,173621.0,
908,173641,0rNQhjiTvDYvCvMvGlUTD1,IfcSpace,SPACE,schacht W,,-5913.808671306053,99292.51637243737,32000.0,schacht W,,,1.4454835200463916,,173744.0,173746.0,,False,2438.4,,schacht W 09.SBS3.2,,,,1.4454835200463958,173747.0,schacht W,,,,schacht W 09.SBS3.2,,0.5928000000190254,,,173757.0,,173749.0,
909,173769,19a$VGevTB0RWNJKPI$uuT,IfcSpace,SPACE,schacht esco,,-5913.808671306053,99292.51637243737,32000.0,schacht esco,,,0.9638995200265613,,173852.0,173854.0,,False,2438.4,,schacht esco 09.SCS1.1,,,,0.9638995200265628,173855.0,schacht esco,,,,schacht esco 09.SCS1.1,,0.39530000001089294,,,173865.0,,173857.0,
910,173877,0rNQhjiTvDYvCvMvGlUTD4,IfcSpace,SPACE,schacht W,,-5913.808671306053,99292.51637243737,32000.0,schacht W,,,1.3667232000006917,,173950.0,173952.0,,False,2438.4,,schacht W 09.SCS1.2,,,,1.3667232000006873,173953.0,schacht W,,,,schacht W 09.SCS1.2,,0.5605000000002835,,,173963.0,,173955.0,
911,173975,0rNQhjiTvDYvCvMvGlUTD7,IfcSpace,SPACE,schacht W,,-5913.808671306053,99292.51637243737,32000.0,schacht W,,,1.4630399999992583,,174048.0,174050.0,,False,2438.4,,schacht W 09.SCS2.1,,,,1.463039999999057,174051.0,schacht W,,,,schacht W 09.SCS2.1,,0.5999999999996958,,,174061.0,,174053.0,
912,174073,0rNQhjiTvDYvCvMvGlUT4x,IfcSpace,SPACE,schacht HWA,,-5913.808671306053,99292.51637243737,32000.0,schacht HWA,,,1.9681976359234234,,174146.0,174148.0,,False,2438.4,,schacht HWA 09.SCS3.1,,,,1.9681976359234268,174149.0,schacht HWA,,,,schacht HWA 09.SCS3.1,,0.8071676656510103,,,174159.0,,174151.0,
913,174171,0rNQhjiTvDYvCvMvGlUTD3,IfcSpace,SPACE,schacht W,,-5913.808671306053,99292.51637243737,32000.0,schacht W,,,1.4630400000005588,,174254.0,174256.0,,False,2438.4,,schacht W 09.SCS3.2,,,,1.4630400000003254,174257.0,schacht W,,,,schacht W 09.SCS3.2,,0.6000000000002291,,,174267.0,,174259.0,
914,174279,0rNQhjiTvDYvCvMvGlUTD0,IfcSpace,SPACE,schacht W,,-5913.808671306053,99292.51637243737,32000.0,schacht W,,,1.3667232000190763,,174352.0,174354.0,,False,2438.4,,schacht W 09.SCS4.1,,,,1.366723200019084,174355.0,schacht W,,,,schacht W 09.SCS4.1,,0.5605000000078233,,,174365.0,,174357.0,
915,174377,19a$VGevTB0RWNJKPI$u_I,IfcSpace,SPACE,schacht esco,,-5913.808671306053,99292.51637243737,32000.0,schacht esco,,,0.9638995200270091,,174461.0,174463.0,,False,2438.4,,schacht esco 09.SCS4.2,,,,0.9638995200269955,174464.0,schacht esco,,,,schacht esco 09.SCS4.2,,0.3953000000110765,,,174474.0,,174466.0,
916,174486,3yPX_PEAX6tgen7cQG9U1v,IfcSpace,SPACE,lifthal,,-5913.808671306053,99292.51637243737,32000.0,lifthal,,,17.582277023530924,,174829.0,174831.0,,False,2438.4,,lifthal 09.SDS2.1,,,,17.56330639282306,174832.0,lifthal,,,,lifthal 09.SDS2.1,,7.210579487996606,,,174842.0,,174834.0,
917,174854,05UlzTqyj7EQG5TChuPrGe,IfcSpace,SPACE,lift 9,,-5913.808671306053,99292.51637243737,32000.0,lift 9,,,10.569652030382505,,174995.0,174997.0,,False,2438.4,,lift 9 09.SDS2.2,,,,10.569652030382523,174998.0,lift 9,,,,lift 9 09.SDS2.2,,4.3346670072106726,,,175008.0,,175000.0,
918,175020,05UlzTqyj7EQG5TChuPrGW,IfcSpace,SPACE,lift 10,,-5913.808671306053,99292.51637243737,32000.0,lift 10,,,10.569652030382505,,175151.0,175153.0,,False,2438.4,,lift 10 09.SDS2.3,,,,10.569652030382523,175154.0,lift 10,,,,lift 10 09.SDS2.3,,4.3346670072106726,,,175164.0,,175156.0,
919,175176,2B7AIEa899SRIfmNkYPRTK,IfcSpace,SPACE,trappenhuis,,-5913.808671306053,99292.51637243737,32000.0,trappenhuis,,,17.918633716972156,,175355.0,175357.0,,False,2438.4,,trappenhuis 09.SDS3.1,,,,17.918633716972195,175358.0,trappenhuis,,,,trappenhuis 09.SDS3.1,,7.3485210453461915,,,175368.0,,175360.0,
920,175380,2B7AIEa899SRIfmNkYPRTS,IfcSpace,SPACE,trappenhuis,,-5913.808671306053,99292.51637243737,32000.0,trappenhuis,,,17.800858713647983,,175559.0,175561.0,,False,2438.4,,trappenhuis 09.SDS3.2,,,,17.800858713648022,175562.0,trappenhuis,,,,trappenhuis 09.SDS3.2,,7.300220929153536,,,175572.0,,175564.0,
921,175584,05UlzTqyj7EQG5TChuPrJO,IfcSpace,SPACE,voorruimte,,-5913.808671306053,99292.51637243737,32000.0,voorruimte,,,7.461503999999429,,175704.0,175706.0,,False,2438.4,,voorruimte 09.SDS3.3,,,,7.461503999999464,175707.0,voorruimte,,,,voorruimte 09.SDS3.3,,3.0599999999997656,,,175717.0,,175709.0,
922,175729,05UlzTqyj7EQG5TChuPrJG,IfcSpace,SPACE,voorruimte,,-5913.808671306053,99292.51637243737,32000.0,voorruimte,,,7.461503999999841,,175840.0,175842.0,,False,2438.4,,voorruimte 09.SDS3.4,,,,7.461503999999839,175843.0,voorruimte,,,,voorruimte 09.SDS3.4,,3.0599999999999343,,,175853.0,,175845.0,
923,175865,0rNQhjiTvDYvCvMvGlUTDD,IfcSpace,SPACE,schacht W,,-5913.808671306053,99292.51637243737,32000.0,schacht W,,,1.4630400000004495,,175938.0,175940.0,,False,2438.4,,schacht W 09.SES2.1,,,,1.463040000000452,175941.0,schacht W,,,,schacht W 09.SES2.1,,0.6000000000001843,,,175951.0,,175943.0,
924,175963,3yPX_PEAX6tgen7cQG9U1x,IfcSpace,SPACE,hal,,-5913.808671306053,99292.51637243737,32000.0,hal,,,126.96882939126431,,178279.0,178281.0,,False,2438.4,,hal 09.SES3.1,,,,126.96882939138425,178282.0,hal,,,,hal 09.SES3.1,,52.070550111246845,,,178292.0,,178284.0,
925,178304,0rNQhjiTvDYvCvMvGlUT4c,IfcSpace,SPACE,schacht Liander,,-5913.808671306053,99292.51637243737,32000.0,schacht Liander,,,0.7959622792337485,,178371.0,178373.0,,False,2438.4,,schacht Liander 09.SES3.2,,,,0.795962279233752,178374.0,schacht Liander,,,,schacht Liander 09.SES3.2,,0.3264281000794572,,,178384.0,,178376.0,
926,178396,0rNQhjiTvDYvCvMvGlUT4w,IfcSpace,SPACE,schacht CVZ / CAI,,-5913.808671306053,99292.51637243737,32000.0,schacht CVZ / CAI,,,1.085403108046006,,178474.0,178476.0,,False,2438.4,,schacht CVZ / CAI 09.SES3.3,,,,1.0854031080460063,178477.0,schacht CVZ / CAI,,,,schacht CVZ / CAI 09.SES3.3,,0.445129227381072,,,178487.0,,178479.0,
927,178499,0rNQhjiTvDYvCvMvGlUTD2,IfcSpace,SPACE,schacht W,,-5913.808671306053,99292.51637243737,32000.0,schacht W,,,1.4630399999990489,,178572.0,178574.0,,False,2438.4,,schacht W 09.SES4.1,,,,1.4630399999990487,178575.0,schacht W,,,,schacht W 09.SES4.1,,0.59999999999961,,,178585.0,,178577.0,
928,178597,19a$VGevTB0RWNJKPI$uwV,IfcSpace,SPACE,schacht esco,,-5913.808671306053,99292.51637243737,32000.0,schacht esco,,,0.9638995200265499,,178680.0,178682.0,,False,2438.4,,schacht esco 09.SFS1.1,,,,0.9638995200265422,178683.0,schacht esco,,,,schacht esco 09.SFS1.1,,0.3953000000108882,,,178693.0,,178685.0,
