type,name,geometry
IfcOpeningElement,NLRS_32.31_DO_kozijn douche:930x2350 GLASS:12123782:1,"MULTIPOLYGON (((28.983612 27.105, 28.983612 27.135, 29.883612 27.135, 29.883612 27.105, 28.983612 27.105)))"
IfcOpeningElement,NLRS_32.31_DO_profielstaalkozijn muuromvattend met enkele deur:2324x850_R_binnendeur:11883448:1,"MULTIPOLYGON (((18.605157 31.11, 18.535157 31.11, 18.535157 32.04, 18.605157 32.04, 18.605157 31.11)))"
IfcOpeningElement,NLRS_32.31_DO_profielstaalkozijn muuromvattend met enkele deur:2324x730_R_meterkast:16882715:1,"MULTIPOLYGON (((20.625007 30.62, 20.625007 30.55, 19.815007 30.55, 19.815007 30.62, 20.625007 30.62)))"
IfcOpeningElement,NLRS_32.31_DO_profielstaalkozijn muuromvattend met enkele deur:2324x850_R_binnendeur:11883475:1,"MULTIPOLYGON (((18.605157 33.765, 18.535157 33.765, 18.535157 34.695, 18.605157 34.695, 18.605157 33.765)))"
IfcOpeningElement,NLRS_32.31_DO_profielstaalkozijn muuromvattend met enkele deur:2324x850_R_binnendeur:11883449:1,"MULTIPOLYGON (((18.605157 32.15, 18.535157 32.15, 18.535157 33.08, 18.605157 33.08, 18.605157 32.15)))"
IfcOpeningElement,NLRS_32.31_DO_WB_kozijn Daloc S43_GEN:Daloc_S43_990x2370_B30:11860486:1,"MULTIPOLYGON (((26.2453 29.045, 26.2453 29.25, 27.2513 29.25, 27.2513 29.045, 26.2453 29.045)))"
IfcOpeningElement,NLRS_32.31_DO_profielstaalkozijn muuromvattend met enkele deur:2324x850_L_binnendeur:11851855:1,"MULTIPOLYGON (((59.765006 23.205, 59.695006 23.205, 59.695006 24.135, 59.765006 24.135, 59.765006 23.205)))"
IfcOpeningElement,NLRS_32.31_DO_profielstaalkozijn muuromvattend met enkele deur:2324x850_R_binnendeur:11850427:1,"MULTIPOLYGON (((31.695006 14.95, 31.765006 14.95, 31.765006 14.02, 31.695006 14.02, 31.695006 14.95)))"
IfcOpeningElement,NLRS_32.31_DO_profielstaalkozijn muuromvattend met enkele deur:2324x850_R_binnendeur:11850191:1,"MULTIPOLYGON (((31.765006 11.85, 31.695006 11.85, 31.695006 12.78, 31.765006 12.78, 31.765006 11.85)))"
IfcOpeningElement,NLRS_32.31_DO_profielstaalkozijn muuromvattend met enkele deur:2324x850_L_binnendeur:11807160:1,"MULTIPOLYGON (((29.920006 28.34, 29.990006 28.34, 29.990006 27.41, 29.920006 27.41, 29.920006 28.34)))"
IfcOpeningElement,NLRS_32.31_DO_profielstaalkozijn muuromvattend met enkele deur:2324x850_R_binnendeur:11806914:1,"MULTIPOLYGON (((19.220006 20.5, 19.150006 20.5, 19.150006 21.43, 19.220006 21.43, 19.220006 20.5)))"
IfcOpeningElement,NLRS_32.31_DO_profielstaalkozijn muuromvattend met enkele deur:2324x850_L_binnendeur:11806913:1,"MULTIPOLYGON (((19.220006 16.41, 19.150006 16.41, 19.150006 17.34, 19.220006 17.34, 19.220006 16.41)))"
IfcOpeningElement,NLRS_32.31_DO_profielstaalkozijn muuromvattend met enkele deur:2324x850_R_binnendeur:11807161:1,"MULTIPOLYGON (((29.920006 24.25, 29.990006 24.25, 29.990006 23.32, 29.920006 23.32, 29.920006 24.25)))"
IfcOpeningElement,NLRS_32.31_DO_profielstaalkozijn muuromvattend met enkele deur:2324x850_L_binnendeur:15866104:1,"MULTIPOLYGON (((56.100006 33.455, 56.100006 33.525, 57.030006 33.525, 57.030006 33.455, 56.100006 33.455)))"
IfcOpeningElement,NLRS_32.31_DO_profielstaalkozijn muuromvattend met enkele deur:2324x850_R_binnendeur:11731166:1,"MULTIPOLYGON (((18.870431 24.39, 18.800431 24.39, 18.800431 25.32, 18.870431 25.32, 18.870431 24.39)))"
IfcOpeningElement,NLRS_32.31_DO_profielstaalkozijn muuromvattend met enkele deur:2324x850_R_binnendeur:11731407:1,"MULTIPOLYGON (((73.52501 21.3, 73.45501 21.3, 73.45501 22.23, 73.52501 22.23, 73.52501 21.3)))"
IfcOpeningElement,NLRS_32.31_DO_kozijn douche:930x2350 GLASS:11579254:1,"MULTIPOLYGON (((63.310006 32.104865, 63.280006 32.104865, 63.280006 33.004865, 63.310006 33.004865, 63.310006 32.104865)))"
IfcOpeningElement,NLRS_32.31_DO_profielstaalkozijn muuromvattend met enkele deur:2324x850_L_binnendeur:11527509:1,"MULTIPOLYGON (((59.675006 25.17, 59.675006 25.1, 58.745006 25.1, 58.745006 25.17, 59.675006 25.17)))"
IfcOpeningElement,NLRS_32.31_DO_profielstaalkozijn muuromvattend met enkele deur:2324x850_R_binnendeur:9984974:1,"MULTIPOLYGON (((29.674855 32.04, 29.744855 32.04, 29.744855 31.11, 29.674855 31.11, 29.674855 32.04)))"
IfcOpeningElement,NLRS_32.31_DO_profielstaalkozijn muuromvattend met enkele deur:2324x730_L_meterkast:15390832:1,"MULTIPOLYGON (((28.475006 30.62, 28.475006 30.55, 27.665006 30.55, 27.665006 30.62, 28.475006 30.62)))"
