type,name,geometry
IfcSpace,slaapkamer A2-72,"MULTIPOLYGON (((40.973691 62.340016, 40.973691 58.697516, 38.688691 58.697516, 37.551191 58.697516, 37.551191 62.340016, 38.048691 62.340016, 38.048691 62.563616, 40.393691 62.563616, 40.393691 62.340016, 40.973691 62.340016)))"
IfcSpace,schacht W,"MULTIPOLYGON (((40.151191 52.107501, 39.081191 52.107501, 39.081191 52.772516, 40.151191 52.772516, 40.151191 52.107501)))"
IfcSpace,schacht esco / HWA,"MULTIPOLYGON (((45.471191 51.637516, 45.471191 50.927516, 44.851191 50.927516, 44.851191 51.637516, 45.471191 51.637516)))"
IfcSpace,schacht W,"MULTIPOLYGON (((45.471191 52.772516, 45.471191 51.777516, 45.471191 51.637516, 44.851191 51.637516, 44.851191 52.772516, 45.471191 52.772516)))"
IfcSpace,schacht esco / HWA,"MULTIPOLYGON (((40.801191 52.107501, 40.151191 52.107501, 40.151191 52.772516, 40.801191 52.772516, 40.801191 52.107501)))"
IfcSpace,schacht W horeca,"MULTIPOLYGON (((38.251191 57.177516, 38.251191 55.807516, 37.551191 55.807516, 37.551191 57.177516, 38.251191 57.177516)))"
IfcSpace,schacht E,"MULTIPOLYGON (((38.251191 55.707516, 38.251191 54.627516, 37.551191 54.627516, 37.551191 55.707516, 38.251191 55.707516)))"
IfcSpace,lift 5,"MULTIPOLYGON (((44.601191 52.727516, 44.601191 50.177516, 42.901191 50.177516, 42.901191 52.727516, 44.601191 52.727516)))"
IfcSpace,lift 6,"MULTIPOLYGON (((42.751191 50.177516, 41.051191 50.177516, 41.051191 52.727516, 42.751191 52.727516, 42.751191 50.177516)))"
IfcSpace,trappenhuis,"MULTIPOLYGON (((44.601191 57.177516, 44.601191 54.627516, 41.583691 54.627516, 41.583691 55.827516, 43.306191 55.827516, 43.306191 55.977516, 41.583691 55.977516, 41.583691 57.177516, 44.601191 57.177516)))"
IfcSpace,trappenhuis,"MULTIPOLYGON (((38.331191 55.757516, 38.331191 57.177516, 41.583691 57.177516, 41.583691 55.977516, 39.861191 55.977516, 39.861191 55.827516, 41.583691 55.827516, 41.583691 54.627516, 38.331191 54.627516, 38.331191 55.757516)))"
IfcSpace,lifthal,"MULTIPOLYGON (((45.601191 52.927516, 41.431191 52.927516, 37.401191 52.927516, 37.401191 54.427516, 45.601191 54.427516, 45.601191 52.927516)))"
IfcSpace,schacht esco / HWA,"MULTIPOLYGON (((33.906191 53.575016, 34.496191 53.575016, 34.496191 52.922516, 33.906191 52.922516, 33.906191 53.575016)))"
IfcSpace,schacht W,"MULTIPOLYGON (((33.906191 52.733421, 33.906191 52.922516, 34.496191 52.922516, 34.496191 52.772516, 34.496191 52.770921, 34.496191 51.952516, 33.906191 51.952516, 33.906191 52.733421)))"
IfcSpace,hal,"MULTIPOLYGON (((47.278691 54.427516, 47.278691 52.927516, 46.072787 52.927516, 45.999596 52.927516, 45.701191 52.927516, 45.701191 54.427516, 45.999596 54.427516, 46.072787 54.427516, 47.278691 54.427516)))"
IfcSpace,schacht esco / HWA,"MULTIPOLYGON (((45.471191 56.427516, 45.471191 55.717516, 44.851191 55.717516, 44.851191 56.427516, 45.471191 56.427516)))"
IfcSpace,schacht W,"MULTIPOLYGON (((45.471191 55.577516, 45.471191 54.582516, 44.851191 54.582516, 44.851191 55.717516, 45.471191 55.717516, 45.471191 55.577516)))"
IfcSpace,schacht esco / HWA,"MULTIPOLYGON (((36.681191 55.717516, 36.681191 56.427516, 37.301191 56.427516, 37.301191 55.717516, 36.681191 55.717516)))"
IfcSpace,schacht W,"MULTIPOLYGON (((37.301191 54.582516, 37.299596 54.582516, 36.681191 54.582516, 36.681191 55.577516, 36.681191 55.717516, 37.301191 55.717516, 37.301191 54.582516)))"
IfcSpace,hal,"MULTIPOLYGON (((34.851191 53.780016, 34.851191 54.427516, 36.079596 54.427516, 36.152787 54.427516, 36.599596 54.427516, 36.682787 54.427516, 37.301191 54.427516, 37.301191 52.927516, 36.028691 52.927516, 34.851191 52.927516, 34.851191 53.780016)))"
IfcSpace,liftuitloop 9,"MULTIPOLYGON (((75.286167 73.727516, 73.586167 73.727516, 73.586167 76.277516, 75.286167 76.277516, 75.286167 73.727516)))"
